province_code,district_code,subdistrict_code,location_code,province,district,subdistrict,v_province,v_subdistrict
47,9,3,470903,สกลนคร,คำตากล้า,นาแต้,0,0
47,9,4,470904,สกลนคร,คำตากล้า,แพด,0,0
47,10,0,471000,สกลนคร,บ้านม่วง,,0,1
47,10,1,471001,สกลนคร,บ้านม่วง,ม่วง,0,0
47,10,2,471002,สกลนคร,บ้านม่วง,มาย,0,0
47,10,3,471003,สกลนคร,บ้านม่วง,ดงหม้อทอง,0,0
47,10,4,471004,สกลนคร,บ้านม่วง,ดงเหนือ,0,0
47,10,5,471005,สกลนคร,บ้านม่วง,ดงหม้อทองใต้,0,0
47,10,6,471006,สกลนคร,บ้านม่วง,ห้วยหลัว,0,0
47,10,7,471007,สกลนคร,บ้านม่วง,โนนสะอาด,0,0
47,10,8,471008,สกลนคร,บ้านม่วง,หนองกวั่ง,0,0
47,10,9,471009,สกลนคร,บ้านม่วง,บ่อแก้ว,0,0
47,11,0,471100,สกลนคร,อากาศอำนวย,,0,1
47,11,1,471101,สกลนคร,อากาศอำนวย,อากาศ,0,0
47,11,2,471102,สกลนคร,อากาศอำนวย,โพนแพง,0,0
47,11,3,471103,สกลนคร,อากาศอำนวย,วาใหญ่,0,0
47,11,4,471104,สกลนคร,อากาศอำนวย,โพนงาม,0,0
47,11,5,471105,สกลนคร,อากาศอำนวย,ท่าก้อน,0,0
47,11,6,471106,สกลนคร,อากาศอำนวย,นาฮี,0,0
47,11,7,471107,สกลนคร,อากาศอำนวย,บะหว้า,0,0
47,11,8,471108,สกลนคร,อากาศอำนวย,สามัคคีพัฒนา,0,0
47,12,0,471200,สกลนคร,สว่างแดนดิน,,0,1
47,12,1,471201,สกลนคร,สว่างแดนดิน,สว่างแดนดิน,0,0
47,12,3,471203,สกลนคร,สว่างแดนดิน,คำสะอาด,0,0
47,12,4,471204,สกลนคร,สว่างแดนดิน,บ้านต้าย,0,0
47,12,6,471206,สกลนคร,สว่างแดนดิน,บงเหนือ,0,0
47,12,7,471207,สกลนคร,สว่างแดนดิน,โพนสูง,0,0
47,12,8,471208,สกลนคร,สว่างแดนดิน,โคกสี,0,0
47,12,10,471210,สกลนคร,สว่างแดนดิน,หนองหลวง,0,0
47,12,11,471211,สกลนคร,สว่างแดนดิน,บงใต้,0,0
47,12,12,471212,สกลนคร,สว่างแดนดิน,ค้อใต้,0,0
47,12,13,471213,สกลนคร,สว่างแดนดิน,พันนา,0,0
47,12,14,471214,สกลนคร,สว่างแดนดิน,แวง,0,0
47,12,15,471215,สกลนคร,สว่างแดนดิน,ทรายมูล,0,0
47,12,16,471216,สกลนคร,สว่างแดนดิน,ตาลโกน,0,0
47,12,17,471217,สกลนคร,สว่างแดนดิน,ตาลเนิ้ง,0,0
47,12,20,471220,สกลนคร,สว่างแดนดิน,ธาตุทอง,0,0
47,12,21,471221,สกลนคร,สว่างแดนดิน,บ้านถ่อน,0,0
47,13,0,471300,สกลนคร,ส่องดาว,,0,1
47,13,1,471301,สกลนคร,ส่องดาว,ส่องดาว,0,0
47,13,2,471302,สกลนคร,ส่องดาว,ท่าศิลา,0,0
47,13,3,471303,สกลนคร,ส่องดาว,วัฒนา,0,0
47,13,4,471304,สกลนคร,ส่องดาว,ปทุมวาปี,0,0
47,14,0,471400,สกลนคร,เต่างอย,,0,1
47,14,1,471401,สกลนคร,เต่างอย,เต่างอย,0,0
47,14,2,471402,สกลนคร,เต่างอย,บึงทวาย,0,0
47,14,3,471403,สกลนคร,เต่างอย,นาตาล,0,0
47,14,4,471404,สกลนคร,เต่างอย,จันทร์เพ็ญ,0,0
47,15,0,471500,สกลนคร,โคกศรีสุพรรณ,,0,1
47,15,1,471501,สกลนคร,โคกศรีสุพรรณ,ตองโขบ,0,0
47,15,2,471502,สกลนคร,โคกศรีสุพรรณ,เหล่าโพนค้อ,0,0
47,15,3,471503,สกลนคร,โคกศรีสุพรรณ,ด่านม่วงคำ,0,0
47,15,4,471504,สกลนคร,โคกศรีสุพรรณ,แมดนาท่ม,0,0
47,16,0,471600,สกลนคร,เจริญศิลป์,,0,1
47,16,1,471601,สกลนคร,เจริญศิลป์,บ้านเหล่า,0,0
47,16,2,471602,สกลนคร,เจริญศิลป์,เจริญศิลป์,0,0
47,16,3,471603,สกลนคร,เจริญศิลป์,ทุ่งแก,0,0
47,16,4,471604,สกลนคร,เจริญศิลป์,โคกศิลา,0,0
47,16,5,471605,สกลนคร,เจริญศิลป์,หนองแปน,0,0
47,17,0,471700,สกลนคร,โพนนาแก้ว,,0,1
47,17,1,471701,สกลนคร,โพนนาแก้ว,บ้านโพน,0,0
47,17,2,471702,สกลนคร,โพนนาแก้ว,นาแก้ว,0,0
47,17,3,471703,สกลนคร,โพนนาแก้ว,นาตงวัฒนา,0,0
47,17,4,471704,สกลนคร,โพนนาแก้ว,บ้านแป้น,0,0
47,17,5,471705,สกลนคร,โพนนาแก้ว,เชียงสือ,0,0
47,18,0,471800,สกลนคร,ภูพาน,,0,1
47,18,1,471801,สกลนคร,ภูพาน,สร้างค้อ,0,0
47,18,2,471802,สกลนคร,ภูพาน,หลุบเลา,0,0
47,18,3,471803,สกลนคร,ภูพาน,โคกภู,0,0
47,18,4,471804,สกลนคร,ภูพาน,กกปลาซิว,0,0
48,0,0,480000,นครพนม,,,1,0
48,1,0,480100,นครพนม,เมืองนครพนม,,0,1
48,1,1,480101,นครพนม,เมืองนครพนม,ในเมือง,0,0
48,1,2,480102,นครพนม,เมืองนครพนม,หนองแสง,0,0
48,1,3,480103,นครพนม,เมืองนครพนม,นาทราย,0,0
48,1,4,480104,นครพนม,เมืองนครพนม,นาราชควาย,0,0
48,1,5,480105,นครพนม,เมืองนครพนม,กุรุคุ,0,0
48,1,6,480106,นครพนม,เมืองนครพนม,บ้านผึ้ง,0,0
48,1,7,480107,นครพนม,เมืองนครพนม,อาจสามารถ,0,0
48,1,8,480108,นครพนม,เมืองนครพนม,ขามเฒ่า,0,0
48,1,9,480109,นครพนม,เมืองนครพนม,บ้านกลาง,0,0
48,1,10,480110,นครพนม,เมืองนครพนม,ท่าค้อ,0,0
48,1,11,480111,นครพนม,เมืองนครพนม,คำเตย,0,0
48,1,12,480112,นครพนม,เมืองนครพนม,หนองญาติ,0,0
48,1,13,480113,นครพนม,เมืองนครพนม,ดงขวาง,0,0
48,1,14,480114,นครพนม,เมืองนครพนม,วังตามัว,0,0
48,1,15,480115,นครพนม,เมืองนครพนม,โพธิ์ตาก,0,0
48,2,0,480200,นครพนม,ปลาปาก,,0,1
48,2,1,480201,นครพนม,ปลาปาก,ปลาปาก,0,0
48,2,2,480202,นครพนม,ปลาปาก,หนองฮี,0,0
48,2,3,480203,นครพนม,ปลาปาก,กุตาไก้,0,0
48,2,4,480204,นครพนม,ปลาปาก,โคกสว่าง,0,0
48,2,5,480205,นครพนม,ปลาปาก,โคกสูง,0,0
48,2,6,480206,นครพนม,ปลาปาก,มหาชัย,0,0
48,2,7,480207,นครพนม,ปลาปาก,นามะเขือ,0,0
48,2,8,480208,นครพนม,ปลาปาก,หนองเทาใหญ่,0,0
48,3,0,480300,นครพนม,ท่าอุเทน,,0,1
48,3,1,480301,นครพนม,ท่าอุเทน,ท่าอุเทน,0,0
48,3,2,480302,นครพนม,ท่าอุเทน,โนนตาล,0,0
48,3,3,480303,นครพนม,ท่าอุเทน,ท่าจำปา,0,0
48,3,4,480304,นครพนม,ท่าอุเทน,ไชยบุรี,0,0
48,3,5,480305,นครพนม,ท่าอุเทน,พนอม,0,0
48,3,6,480306,นครพนม,ท่าอุเทน,พะทาย,0,0
48,3,11,480311,นครพนม,ท่าอุเทน,เวินพระบาท,0,0
48,3,12,480312,นครพนม,ท่าอุเทน,รามราช,0,0
48,3,14,480314,นครพนม,ท่าอุเทน,หนองเทา,0,0
48,4,0,480400,นครพนม,บ้านแพง,,0,1
48,4,1,480401,นครพนม,บ้านแพง,บ้านแพง,0,0
48,4,2,480402,นครพนม,บ้านแพง,ไผ่ล้อม,0,0
48,4,3,480403,นครพนม,บ้านแพง,โพนทอง,0,0
48,4,4,480404,นครพนม,บ้านแพง,หนองแวง,0,0
48,4,8,480408,นครพนม,บ้านแพง,นางัว,0,0
48,4,9,480409,นครพนม,บ้านแพง,นาเข,0,0
48,5,0,480500,นครพนม,ธาตุพนม,,0,1
48,5,1,480501,นครพนม,ธาตุพนม,ธาตุพนม,0,0
48,5,2,480502,นครพนม,ธาตุพนม,ฝั่งแดง,0,0
48,5,3,480503,นครพนม,ธาตุพนม,โพนแพง,0,0
48,5,4,480504,นครพนม,ธาตุพนม,พระกลางทุ่ง,0,0
48,5,5,480505,นครพนม,ธาตุพนม,นาถ่อน,0,0
48,5,6,480506,นครพนม,ธาตุพนม,แสนพัน,0,0
48,5,7,480507,นครพนม,ธาตุพนม,ดอนนางหงส์,0,0
48,5,8,480508,นครพนม,ธาตุพนม,น้ำก่ำ,0,0
48,5,9,480509,นครพนม,ธาตุพนม,อุ่มเหม้า,0,0
48,5,10,480510,นครพนม,ธาตุพนม,นาหนาด,0,0
48,5,11,480511,นครพนม,ธาตุพนม,กุดฉิม,0,0
48,5,12,480512,นครพนม,ธาตุพนม,ธาตุพนมเหนือ,0,0
48,6,0,480600,นครพนม,เรณูนคร,,0,1
48,6,1,480601,นครพนม,เรณูนคร,เรณู,0,0
48,6,2,480602,นครพนม,เรณูนคร,โพนทอง,0,0
48,6,3,480603,นครพนม,เรณูนคร,ท่าลาด,0,0
48,6,4,480604,นครพนม,เรณูนคร,นางาม,0,0
48,6,5,480605,นครพนม,เรณูนคร,โคกหินแฮ่,0,0
48,6,7,480607,นครพนม,เรณูนคร,หนองย่างชิ้น,0,0
48,6,8,480608,นครพนม,เรณูนคร,เรณูใต้,0,0
48,6,9,480609,นครพนม,เรณูนคร,นาขาม,0,0
48,7,0,480700,นครพนม,นาแก,,0,1
48,7,1,480701,นครพนม,นาแก,นาแก,0,0
48,7,2,480702,นครพนม,นาแก,พระซอง,0,0
48,7,3,480703,นครพนม,นาแก,หนองสังข์,0,0
48,7,4,480704,นครพนม,นาแก,นาคู่,0,0
48,7,5,480705,นครพนม,นาแก,พิมาน,0,0
48,7,6,480706,นครพนม,นาแก,พุ่มแก,0,0
48,7,7,480707,นครพนม,นาแก,ก้านเหลือง,0,0
48,7,8,480708,นครพนม,นาแก,หนองบ่อ,0,0
48,7,9,480709,นครพนม,นาแก,นาเลียง,0,0
48,7,12,480712,นครพนม,นาแก,บ้านแก้ง,0,0
48,7,13,480713,นครพนม,นาแก,คำพี้,0,0
48,7,15,480715,นครพนม,นาแก,สีชมพู,0,0
48,8,0,480800,นครพนม,ศรีสงคราม,,0,1
48,8,1,480801,นครพนม,ศรีสงคราม,ศรีสงคราม,0,0
48,8,2,480802,นครพนม,ศรีสงคราม,นาเดื่อ,0,0
48,8,3,480803,นครพนม,ศรีสงคราม,บ้านเอื้อง,0,0
48,8,4,480804,นครพนม,ศรีสงคราม,สามผง,0,0
48,8,5,480805,นครพนม,ศรีสงคราม,ท่าบ่อสงคราม,0,0
48,8,6,480806,นครพนม,ศรีสงคราม,บ้านข่า,0,0
48,8,7,480807,นครพนม,ศรีสงคราม,นาคำ,0,0
48,8,8,480808,นครพนม,ศรีสงคราม,โพนสว่าง,0,0
48,8,9,480809,นครพนม,ศรีสงคราม,หาดแพง,0,0
48,9,0,480900,นครพนม,นาหว้า,,0,1
48,9,1,480901,นครพนม,นาหว้า,นาหว้า,0,0
48,9,2,480902,นครพนม,นาหว้า,นางัว,0,0
48,9,3,480903,นครพนม,นาหว้า,บ้านเสียว,0,0
48,9,4,480904,นครพนม,นาหว้า,นาคูณใหญ่,0,0
48,9,5,480905,นครพนม,นาหว้า,เหล่าพัฒนา,0,0
48,9,6,480906,นครพนม,นาหว้า,ท่าเรือ,0,0
48,10,0,481000,นครพนม,โพนสวรรค์,,0,1
48,10,1,481001,นครพนม,โพนสวรรค์,โพนสวรรค์,0,0
48,10,2,481002,นครพนม,โพนสวรรค์,นาหัวบ่อ,0,0
48,10,3,481003,นครพนม,โพนสวรรค์,นาขมิ้น,0,0
48,10,4,481004,นครพนม,โพนสวรรค์,โพนบก,0,0
48,10,5,481005,นครพนม,โพนสวรรค์,บ้านค้อ,0,0
48,10,6,481006,นครพนม,โพนสวรรค์,โพนจาน,0,0
48,10,7,481007,นครพนม,โพนสวรรค์,นาใน,0,0
48,11,0,481100,นครพนม,นาทม,,0,1
48,11,1,481101,นครพนม,นาทม,นาทม,0,0
48,11,2,481102,นครพนม,นาทม,หนองซน,0,0
48,11,3,481103,นครพนม,นาทม,ดอนเตย,0,0
48,12,0,481200,นครพนม,วังยาง,,0,1
48,12,1,481201,นครพนม,วังยาง,วังยาง,0,0
48,12,2,481202,นครพนม,วังยาง,โคกสี,0,0
48,12,3,481203,นครพนม,วังยาง,ยอดชาด,0,0
48,12,4,481204,นครพนม,วังยาง,หนองโพธิ์,0,0
49,0,0,490000,มุกดาหาร,,,1,0
49,1,0,490100,มุกดาหาร,เมืองมุกดาหาร,,0,1
49,1,1,490101,มุกดาหาร,เมืองมุกดาหาร,มุกดาหาร,0,0
49,1,2,490102,มุกดาหาร,เมืองมุกดาหาร,ศรีบุญเรือง,0,0
49,1,3,490103,มุกดาหาร,เมืองมุกดาหาร,บ้านโคก,0,0
49,1,4,490104,มุกดาหาร,เมืองมุกดาหาร,บางทรายใหญ่,0,0
49,1,5,490105,มุกดาหาร,เมืองมุกดาหาร,โพนทราย,0,0
49,1,6,490106,มุกดาหาร,เมืองมุกดาหาร,ผึ่งแดด,0,0
49,1,7,490107,มุกดาหาร,เมืองมุกดาหาร,นาโสก,0,0
49,1,8,490108,มุกดาหาร,เมืองมุกดาหาร,นาสีนวน,0,0
49,1,9,490109,มุกดาหาร,เมืองมุกดาหาร,คำป่าหลาย,0,0
49,1,10,490110,มุกดาหาร,เมืองมุกดาหาร,คำอาฮวน,0,0
49,1,11,490111,มุกดาหาร,เมืองมุกดาหาร,ดงเย็น,0,0
49,1,12,490112,มุกดาหาร,เมืองมุกดาหาร,ดงมอน,0,0
49,1,13,490113,มุกดาหาร,เมืองมุกดาหาร,กุดแข้,0,0
49,2,0,490200,มุกดาหาร,นิคมคำสร้อย,,0,1
49,2,1,490201,มุกดาหาร,นิคมคำสร้อย,นิคมคำสร้อย,0,0
49,2,2,490202,มุกดาหาร,นิคมคำสร้อย,นากอก,0,0
49,2,3,490203,มุกดาหาร,นิคมคำสร้อย,หนองแวง,0,0
49,2,4,490204,มุกดาหาร,นิคมคำสร้อย,กกแดง,0,0
49,2,5,490205,มุกดาหาร,นิคมคำสร้อย,นาอุดม,0,0
49,2,6,490206,มุกดาหาร,นิคมคำสร้อย,โชคชัย,0,0
49,2,7,490207,มุกดาหาร,นิคมคำสร้อย,ร่มเกล้า,0,0
49,3,0,490300,มุกดาหาร,ดอนตาล,,0,1
49,3,1,490301,มุกดาหาร,ดอนตาล,ดอนตาล,0,0
49,3,2,490302,มุกดาหาร,ดอนตาล,โพธิ์ไทร,0,0
49,3,3,490303,มุกดาหาร,ดอนตาล,ป่าไร่,0,0
49,3,4,490304,มุกดาหาร,ดอนตาล,เหล่าหมี,0,0
49,3,5,490305,มุกดาหาร,ดอนตาล,บ้านบาก,0,0
49,3,6,490306,มุกดาหาร,ดอนตาล,นาสะเม็ง,0,0
49,3,7,490307,มุกดาหาร,ดอนตาล,บ้านแก้ง,0,0
49,4,0,490400,มุกดาหาร,ดงหลวง,,0,1
49,4,1,490401,มุกดาหาร,ดงหลวง,ดงหลวง,0,0
49,4,2,490402,มุกดาหาร,ดงหลวง,หนองบัว,0,0
49,4,3,490403,มุกดาหาร,ดงหลวง,กกตูม,0,0
49,4,4,490404,มุกดาหาร,ดงหลวง,หนองแคน,0,0
49,4,5,490405,มุกดาหาร,ดงหลวง,ชะโนดน้อย,0,0
49,4,6,490406,มุกดาหาร,ดงหลวง,พังแดง,0,0
49,5,0,490500,มุกดาหาร,คำชะอี,,0,1
49,5,3,490503,มุกดาหาร,คำชะอี,บ้านซ่ง,0,0
49,5,4,490504,มุกดาหาร,คำชะอี,คำชะอี,0,0
49,5,5,490505,มุกดาหาร,คำชะอี,หนองเอี่ยน,0,0
49,5,6,490506,มุกดาหาร,คำชะอี,บ้านค้อ,0,0
49,5,7,490507,มุกดาหาร,คำชะอี,บ้านเหล่า,0,0
49,5,8,490508,มุกดาหาร,คำชะอี,โพนงาม,0,0
49,5,11,490511,มุกดาหาร,คำชะอี,เหล่าสร้างถ่อ,0,0
49,5,12,490512,มุกดาหาร,คำชะอี,คำบก,0,0
49,5,14,490514,มุกดาหาร,คำชะอี,น้ำเที่ยง,0,0
49,6,0,490600,มุกดาหาร,หว้านใหญ่,,0,1
49,6,1,490601,มุกดาหาร,หว้านใหญ่,หว้านใหญ่,0,0
49,6,2,490602,มุกดาหาร,หว้านใหญ่,ป่งขาม,0,0
49,6,3,490603,มุกดาหาร,หว้านใหญ่,บางทรายน้อย,0,0
49,6,4,490604,มุกดาหาร,หว้านใหญ่,ชะโนด,0,0
49,6,5,490605,มุกดาหาร,หว้านใหญ่,ดงหมู,0,0
49,7,0,490700,มุกดาหาร,หนองสูง,,0,1
49,7,1,490701,มุกดาหาร,หนองสูง,หนองสูง,0,0
49,7,2,490702,มุกดาหาร,หนองสูง,โนนยาง,0,0
49,7,3,490703,มุกดาหาร,หนองสูง,ภูวง,0,0
49,7,4,490704,มุกดาหาร,หนองสูง,บ้านเป้า,0,0
49,7,5,490705,มุกดาหาร,หนองสูง,หนองสูงใต้,0,0
49,7,6,490706,มุกดาหาร,หนองสูง,หนองสูงเหนือ,0,0
50,0,0,500000,เชียงใหม่,,,1,0
50,1,0,500100,เชียงใหม่,เมืองเชียงใหม่,,0,1
50,1,1,500101,เชียงใหม่,เมืองเชียงใหม่,ศรีภูมิ,0,0
50,1,2,500102,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,0,0
50,1,3,500103,เชียงใหม่,เมืองเชียงใหม่,หายยา,0,0
50,1,4,500104,เชียงใหม่,เมืองเชียงใหม่,ช้างม่อย,0,0
50,1,5,500105,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,0,0
50,1,6,500106,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,0,0
50,1,7,500107,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,0,0
50,1,8,500108,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,0,0
50,1,9,500109,เชียงใหม่,เมืองเชียงใหม่,แม่เหียะ,0,0
50,1,10,500110,เชียงใหม่,เมืองเชียงใหม่,ป่าแดด,0,0
50,1,11,500111,เชียงใหม่,เมืองเชียงใหม่,หนองหอย,0,0
50,1,12,500112,เชียงใหม่,เมืองเชียงใหม่,ท่าศาลา,0,0
50,1,13,500113,เชียงใหม่,เมืองเชียงใหม่,หนองป่าครั่ง,0,0
50,1,14,500114,เชียงใหม่,เมืองเชียงใหม่,ฟ้าฮ่าม,0,0
50,1,15,500115,เชียงใหม่,เมืองเชียงใหม่,ป่าตัน,0,0
50,1,16,500116,เชียงใหม่,เมืองเชียงใหม่,สันผีเสื้อ,0,0
50,2,0,500200,เชียงใหม่,จอมทอง,,0,1
50,2,3,500203,เชียงใหม่,จอมทอง,บ้านหลวง,0,0
50,2,4,500204,เชียงใหม่,จอมทอง,ข่วงเปา,0,0
50,2,5,500205,เชียงใหม่,จอมทอง,สบเตี๊ยะ,0,0
50,2,6,500206,เชียงใหม่,จอมทอง,บ้านแปะ,0,0
50,2,7,500207,เชียงใหม่,จอมทอง,ดอยแก้ว,0,0
50,2,9,500209,เชียงใหม่,จอมทอง,แม่สอย,0,0
50,3,0,500300,เชียงใหม่,แม่แจ่ม,,0,1
50,3,1,500301,เชียงใหม่,แม่แจ่ม,ช่างเคิ่ง,0,0
50,3,2,500302,เชียงใหม่,แม่แจ่ม,ท่าผา,0,0
50,3,3,500303,เชียงใหม่,แม่แจ่ม,บ้านทับ,0,0
50,3,4,500304,เชียงใหม่,แม่แจ่ม,แม่ศึก,0,0
50,3,5,500305,เชียงใหม่,แม่แจ่ม,แม่นาจร,0,0
50,3,7,500307,เชียงใหม่,แม่แจ่ม,ปางหินฝน,0,0
50,3,8,500308,เชียงใหม่,แม่แจ่ม,กองแขก,0,0
50,4,0,500400,เชียงใหม่,เชียงดาว,,0,1
50,4,1,500401,เชียงใหม่,เชียงดาว,เชียงดาว,0,0
50,4,2,500402,เชียงใหม่,เชียงดาว,เมืองนะ,0,0
50,4,3,500403,เชียงใหม่,เชียงดาว,เมืองงาย,0,0
50,4,4,500404,เชียงใหม่,เชียงดาว,แม่นะ,0,0
50,4,5,500405,เชียงใหม่,เชียงดาว,เมืองคอง,0,0
50,4,6,500406,เชียงใหม่,เชียงดาว,ปิงโค้ง,0,0
50,4,7,500407,เชียงใหม่,เชียงดาว,ทุ่งข้าวพวง,0,0
50,5,0,500500,เชียงใหม่,ดอยสะเก็ด,,0,1
50,5,1,500501,เชียงใหม่,ดอยสะเก็ด,เชิงดอย,0,0
50,5,2,500502,เชียงใหม่,ดอยสะเก็ด,สันปูเลย,0,0
50,5,3,500503,เชียงใหม่,ดอยสะเก็ด,ลวงเหนือ,0,0
50,5,4,500504,เชียงใหม่,ดอยสะเก็ด,ป่าป้อง,0,0
50,5,5,500505,เชียงใหม่,ดอยสะเก็ด,สง่าบ้าน,0,0
50,5,6,500506,เชียงใหม่,ดอยสะเก็ด,ป่าลาน,0,0
50,5,7,500507,เชียงใหม่,ดอยสะเก็ด,ตลาดขวัญ,0,0
50,5,8,500508,เชียงใหม่,ดอยสะเก็ด,สำราญราษฎร์,0,0
50,5,9,500509,เชียงใหม่,ดอยสะเก็ด,แม่คือ,0,0
50,5,10,500510,เชียงใหม่,ดอยสะเก็ด,ตลาดใหญ่,0,0
50,5,11,500511,เชียงใหม่,ดอยสะเก็ด,แม่ฮ้อยเงิน,0,0
50,5,12,500512,เชียงใหม่,ดอยสะเก็ด,แม่โป่ง,0,0
50,5,13,500513,เชียงใหม่,ดอยสะเก็ด,ป่าเมี่ยง,0,0
50,5,14,500514,เชียงใหม่,ดอยสะเก็ด,เทพเสด็จ,0,0
50,6,0,500600,เชียงใหม่,แม่แตง,,0,1
50,6,1,500601,เชียงใหม่,แม่แตง,สันมหาพน,0,0
50,6,2,500602,เชียงใหม่,แม่แตง,แม่แตง,0,0
50,6,3,500603,เชียงใหม่,แม่แตง,ขี้เหล็ก,0,0
50,6,4,500604,เชียงใหม่,แม่แตง,ช่อแล,0,0
50,6,5,500605,เชียงใหม่,แม่แตง,แม่หอพระ,0,0
50,6,6,500606,เชียงใหม่,แม่แตง,สบเปิง,0,0
50,6,7,500607,เชียงใหม่,แม่แตง,บ้านเป้า,0,0
50,6,8,500608,เชียงใหม่,แม่แตง,สันป่ายาง,0,0
50,6,9,500609,เชียงใหม่,แม่แตง,ป่าแป๋,0,0
50,6,10,500610,เชียงใหม่,แม่แตง,เมืองก๋าย,0,0
50,6,11,500611,เชียงใหม่,แม่แตง,บ้านช้าง,0,0
50,6,12,500612,เชียงใหม่,แม่แตง,กื้ดช้าง,0,0
50,6,13,500613,เชียงใหม่,แม่แตง,อินทขิล,0,0
50,7,0,500700,เชียงใหม่,แม่ริม,,0,1
50,7,1,500701,เชียงใหม่,แม่ริม,ริมใต้,0,0
50,7,2,500702,เชียงใหม่,แม่ริม,ริมเหนือ,0,0
50,7,3,500703,เชียงใหม่,แม่ริม,สันโป่ง,0,0
50,7,4,500704,เชียงใหม่,แม่ริม,ขี้เหล็ก,0,0
50,7,5,500705,เชียงใหม่,แม่ริม,สะลวง,0,0
50,7,6,500706,เชียงใหม่,แม่ริม,ห้วยทราย,0,0
50,7,7,500707,เชียงใหม่,แม่ริม,แม่แรม,0,0
50,7,8,500708,เชียงใหม่,แม่ริม,โป่งแยง,0,0
50,7,9,500709,เชียงใหม่,แม่ริม,แม่สา,0,0
50,7,10,500710,เชียงใหม่,แม่ริม,ดอนแก้ว,0,0
50,7,11,500711,เชียงใหม่,แม่ริม,เหมืองแก้ว,0,0
50,8,0,500800,เชียงใหม่,สะเมิง,,0,1
50,8,1,500801,เชียงใหม่,สะเมิง,สะเมิงใต้,0,0
50,8,2,500802,เชียงใหม่,สะเมิง,สะเมิงเหนือ,0,0
50,8,3,500803,เชียงใหม่,สะเมิง,แม่สาบ,0,0
50,8,4,500804,เชียงใหม่,สะเมิง,บ่อแก้ว,0,0
50,8,5,500805,เชียงใหม่,สะเมิง,ยั้งเมิน,0,0
50,9,0,500900,เชียงใหม่,ฝาง,,0,1
50,9,1,500901,เชียงใหม่,ฝาง,เวียง,0,0
50,9,3,500903,เชียงใหม่,ฝาง,ม่อนปิ่น,0,0
50,9,4,500904,เชียงใหม่,ฝาง,แม่งอน,0,0
50,9,5,500905,เชียงใหม่,ฝาง,แม่สูน,0,0
50,9,6,500906,เชียงใหม่,ฝาง,สันทราย,0,0
50,9,10,500910,เชียงใหม่,ฝาง,แม่คะ,0,0
50,9,11,500911,เชียงใหม่,ฝาง,แม่ข่า,0,0
50,9,12,500912,เชียงใหม่,ฝาง,โป่งน้ำร้อน,0,0
50,10,0,501000,เชียงใหม่,แม่อาย,,0,1
50,10,1,501001,เชียงใหม่,แม่อาย,แม่อาย,0,0
50,10,2,501002,เชียงใหม่,แม่อาย,แม่สาว,0,0
50,10,3,501003,เชียงใหม่,แม่อาย,สันต้นหมื้อ,0,0
50,10,4,501004,เชียงใหม่,แม่อาย,แม่นาวาง,0,0
50,10,5,501005,เชียงใหม่,แม่อาย,ท่าตอน,0,0
50,10,6,501006,เชียงใหม่,แม่อาย,บ้านหลวง,0,0
50,10,7,501007,เชียงใหม่,แม่อาย,มะลิกา,0,0
50,11,0,501100,เชียงใหม่,พร้าว,,0,1
50,11,1,501101,เชียงใหม่,พร้าว,เวียง,0,0
50,11,2,501102,เชียงใหม่,พร้าว,ทุ่งหลวง,0,0
50,11,3,501103,เชียงใหม่,พร้าว,ป่าตุ้ม,0,0
50,11,4,501104,เชียงใหม่,พร้าว,ป่าไหน่,0,0
50,11,5,501105,เชียงใหม่,พร้าว,สันทราย,0,0
50,11,6,501106,เชียงใหม่,พร้าว,บ้านโป่ง,0,0
50,11,7,501107,เชียงใหม่,พร้าว,น้ำแพร่,0,0
50,11,8,501108,เชียงใหม่,พร้าว,เขื่อนผาก,0,0
50,11,9,501109,เชียงใหม่,พร้าว,แม่แวน,0,0
50,11,10,501110,เชียงใหม่,พร้าว,แม่ปั๋ง,0,0
50,11,11,501111,เชียงใหม่,พร้าว,โหล่งขอด,0,0
50,12,0,501200,เชียงใหม่,สันป่าตอง,,0,1
50,12,1,501201,เชียงใหม่,สันป่าตอง,ยุหว่า,0,0
50,12,2,501202,เชียงใหม่,สันป่าตอง,สันกลาง,0,0
50,12,3,501203,เชียงใหม่,สันป่าตอง,ท่าวังพร้าว,0,0
50,12,4,501204,เชียงใหม่,สันป่าตอง,มะขามหลวง,0,0
50,12,5,501205,เชียงใหม่,สันป่าตอง,แม่ก๊า,0,0
50,12,6,501206,เชียงใหม่,สันป่าตอง,บ้านแม,0,0
50,12,7,501207,เชียงใหม่,สันป่าตอง,บ้านกลาง,0,0
50,12,8,501208,เชียงใหม่,สันป่าตอง,ทุ่งสะโตก,0,0
50,12,10,501210,เชียงใหม่,สันป่าตอง,ทุ่งต้อม,0,0
50,12,14,501214,เชียงใหม่,สันป่าตอง,น้ำบ่อหลวง,0,0
50,12,15,501215,เชียงใหม่,สันป่าตอง,มะขุนหวาน,0,0
50,13,0,501300,เชียงใหม่,สันกำแพง,,0,1
50,13,1,501301,เชียงใหม่,สันกำแพง,สันกำแพง,0,0
